64073,22.665365,114.029594,22.665865,114.0301,1
64852,22.664865,113.860405,22.665365,113.86091,1
66278,22.664366,114.017006,22.664865,114.01751,1
66988,22.663866,113.81307,22.664366,113.813576,1
67419,22.663866,114.0301,22.664366,114.0306,1
67475,22.663866,114.0583,22.664366,114.0588,1
67785,22.663866,114.21439,22.664366,114.2149,1
68496,22.663366,114.01096,22.663866,114.01147,1
68497,22.663366,114.01147,22.663866,114.01197,1
68588,22.663366,114.05729,22.663866,114.05779,1
69220,22.662867,113.81408,22.663366,113.81458,1
69237,22.662867,113.82264,22.663366,113.82314,1
69583,22.662867,113.996864,22.663366,113.99737,1
69657,22.662867,114.03413,22.663366,114.03463,1
70325,22.662367,113.809044,22.662867,113.80955,1
70338,22.662367,113.81559,22.662867,113.81609,1
70743,22.662367,114.01952,22.662867,114.02003,1
70753,22.662367,114.02456,22.662867,114.02506,1
71460,22.661867,113.819115,22.662367,113.81962,1
71838,22.661867,114.00945,22.662367,114.00996,1
72582,22.661367,113.82264,22.661867,113.82314,1
72660,22.661367,113.861916,22.661867,113.86242,1
72774,22.661367,113.91932,22.661867,113.91982,1
74054,22.660868,114.0024,22.661367,114.00291,1
74088,22.660868,114.01952,22.661367,114.02003,1
74101,22.660868,114.02607,22.661367,114.02657,1
74150,22.660868,114.05074,22.661367,114.05125,1
74887,22.660368,113.860405,22.660868,113.86091,1
75191,22.660368,114.01348,22.660868,114.013985,1
75193,22.660368,114.01449,22.660868,114.01499,1
75923,22.659868,113.820625,22.660368,113.82113,1
76307,22.659868,114.013985,22.660368,114.01449,1
76700,22.659868,114.211876,22.660368,114.21238,1
77018,22.659369,113.810555,22.659868,113.81106,1
77019,22.659369,113.81106,22.659868,113.81156,1
77420,22.659369,114.01298,22.659868,114.01348,1
77453,22.659369,114.029594,22.659868,114.0301,1
77469,22.659369,114.03765,22.659868,114.038155,1
77526,22.659369,114.06635,22.659868,114.06686,1
77528,22.659369,114.06736,22.659868,114.06786,1
77636,22.659369,114.12174,22.659868,114.122246,1
78134,22.658869,113.81106,22.659369,113.81156,1
78509,22.658869,113.999886,22.659369,114.00039,1
78556,22.658869,114.02355,22.659369,114.024055,1
78583,22.658869,114.03715,22.659369,114.03765,1
78592,22.658869,114.04168,22.659369,114.04218,1
78593,22.658869,114.04218,22.659369,114.04269,1
78613,22.658869,114.05225,22.659369,114.05276,1
78751,22.658869,114.12174,22.659369,114.122246,1
79250,22.65837,113.81156,22.658869,113.812065,1
79254,22.65837,113.813576,22.658869,113.81408,1
79334,22.65837,113.85386,22.658869,113.85436,1
79668,22.65837,114.02204,22.658869,114.022545,1
79728,22.65837,114.05225,22.658869,114.05276,1
80366,22.65787,113.812065,22.65837,113.81257,1
80457,22.65787,113.85789,22.65837,113.85839,1
80510,22.65787,113.884575,22.65837,113.88508,1
80760,22.65787,114.01046,22.65837,114.01096,1
80869,22.65787,114.065346,22.65837,114.06585,1
81121,22.65787,114.19224,22.65837,114.19274,1
81481,22.65737,113.812065,22.65787,113.81257,1
81482,22.65737,113.81257,22.65787,113.81307,1
81847,22.65737,113.99636,22.65787,113.996864,1
81887,22.65737,114.0165,22.65787,114.017006,1
81897,22.65737,114.02154,22.65787,114.02204,1
81909,22.65737,114.02758,22.65787,114.02808,1
81982,22.65737,114.06434,22.65787,114.06484,1
82596,22.65687,113.812065,22.65737,113.81257,1
82630,22.65687,113.829185,22.65737,113.82969,1
83198,22.65687,114.1152,22.65737,114.1157,1
83711,22.65637,113.812065,22.65687,113.81257,1
83801,22.65637,113.85738,22.65687,113.85789,2
84150,22.65637,114.03312,22.65687,114.03362,1
84290,22.65637,114.103615,22.65687,114.10412,2
84829,22.65587,113.813576,22.65637,113.81408,1
85203,22.65587,114.0019,22.65637,114.0024,1
85225,22.65587,114.01298,22.65637,114.01348,1
85251,22.65587,114.02607,22.65637,114.02657,1
85325,22.65587,114.06333,22.65637,114.063835,1
85338,22.65587,114.06988,22.65637,114.07038,1
85949,22.65537,113.81609,22.65587,113.8166,1
86351,22.65537,114.01852,22.65587,114.01902,1
86352,22.65537,114.01902,22.65587,114.01952,1
86439,22.65537,114.06283,22.65587,114.06333,1
86621,22.65537,114.15447,22.65587,114.154976,1
87060,22.654871,113.81408,22.65537,113.81458,1
87071,22.654871,113.81962,22.65537,113.82012,1
87434,22.654871,114.0024,22.65537,114.00291,2
87466,22.654871,114.01852,22.65537,114.01902,2
87571,22.654871,114.07139,22.65537,114.07189,1
88180,22.654371,113.8166,22.654871,113.8171,2
88191,22.654371,113.822136,22.654871,113.82264,1
88550,22.654371,114.00291,22.654871,114.00341,1
88575,22.654371,114.015495,22.654871,114.016,1
88578,22.654371,114.017006,22.654871,114.01751,1
88580,22.654371,114.01801,22.654871,114.01852,1
88582,22.654371,114.01902,22.654871,114.01952,2
88615,22.654371,114.03564,22.654871,114.03614,1
88648,22.654371,114.05225,22.654871,114.05276,1
88687,22.654371,114.07189,22.654871,114.072395,1
89294,22.653872,113.81609,22.654371,113.8166,1
89768,22.653872,114.05477,22.654371,114.055275,1
89770,22.653872,114.05578,22.654371,114.05628,1
89775,22.653872,114.0583,22.654371,114.0588,1
89804,22.653872,114.0729,22.654371,114.0734,1
90409,22.653372,113.81609,22.653872,113.8166,2
90605,22.653372,113.91479,22.653872,113.91529,1
90826,22.653372,114.02607,22.653872,114.02657,1
90878,22.653372,114.05225,22.653872,114.05276,1
90893,22.653372,114.05981,22.653872,114.06031,3
91520,22.652872,113.81408,22.653372,113.81458,1
91521,22.652872,113.81458,22.653372,113.81509,1
91523,22.652872,113.81559,22.653372,113.81609,10
91524,22.652872,113.81609,22.653372,113.8166,1
91537,22.652872,113.82264,22.653372,113.82314,1
92000,22.652872,114.05578,22.653372,114.05628,1
92012,22.652872,114.06182,22.653372,114.062325,1
92130,22.652872,114.12124,22.653372,114.12174,1
92556,22.652372,113.7743,22.652872,113.7748,1
92557,22.652372,113.7748,22.652872,113.77531,1
92636,22.652372,113.81458,22.652872,113.81509,1
92637,22.652372,113.81509,22.652872,113.81559,2
92725,22.652372,113.8594,22.652872,113.8599,1
93038,22.652372,114.017006,22.652872,114.01751,1
93151,22.652372,114.073906,22.652872,114.07441,1
93750,22.651873,113.81408,22.652372,113.81458,2
93751,22.651873,113.81458,22.652372,113.81509,18
93752,22.651873,113.81509,22.652372,113.81559,12
93755,22.651873,113.8166,22.652372,113.8171,2
94153,22.651873,114.017006,22.652372,114.01751,1
94160,22.651873,114.02053,22.652372,114.021034,1
94173,22.651873,114.02708,22.652372,114.02758,1
94196,22.651873,114.03866,22.652372,114.03916,1
94349,22.651873,114.1157,22.652372,114.1162,1
94479,22.651873,114.18116,22.652372,114.18166,1
94526,22.651873,114.20483,22.652372,114.20533,1
94863,22.651373,113.81307,22.651873,113.813576,4
94866,22.651373,113.81458,22.651873,113.81509,10
94867,22.651373,113.81509,22.651873,113.81559,13
94868,22.651373,113.81559,22.651873,113.81609,9
94871,22.651373,113.8171,22.651873,113.817604,1
94885,22.651373,113.82415,22.651873,113.82465,1
95261,22.651373,114.01348,22.651873,114.013985,1
95351,22.651373,114.0588,22.651873,114.0593,1
95536,22.651373,114.151955,22.651873,114.15246,1
95550,22.651373,114.159004,22.651873,114.15951,1
95631,22.651373,114.19979,22.651873,114.200294,1
95978,22.650873,113.81307,22.651373,113.813576,2
95979,22.650873,113.813576,22.651373,113.81408,3
95980,22.650873,113.81408,22.651373,113.81458,12
95981,22.650873,113.81458,22.651373,113.81509,12
95982,22.650873,113.81509,22.651373,113.81559,6
95983,22.650873,113.81559,22.651373,113.81609,13
95984,22.650873,113.81609,22.651373,113.8166,6
95986,22.650873,113.8171,22.651373,113.817604,1
95987,22.650873,113.817604,22.651373,113.81811,6
95988,22.650873,113.81811,22.651373,113.81861,1
96004,22.650873,113.826164,22.651373,113.82667,1
96005,22.650873,113.82667,22.651373,113.82717,1
96374,22.650873,114.012474,22.651373,114.01298,1
96387,22.650873,114.01902,22.651373,114.01952,1
97095,22.650373,113.81408,22.650873,113.81458,30
97096,22.650373,113.81458,22.650873,113.81509,2
97098,22.650373,113.81559,22.650873,113.81609,1
97099,22.650373,113.81609,22.650873,113.8166,5
97101,22.650373,113.8171,22.650873,113.817604,8
97102,22.650373,113.817604,22.650873,113.81811,27
97103,22.650373,113.81811,22.650873,113.81861,1
97124,22.650373,113.82868,22.650873,113.829185,1
97125,22.650373,113.829185,22.650873,113.82969,1
97126,22.650373,113.82969,22.650873,113.83019,3
97127,22.650373,113.83019,22.650873,113.830696,1
97128,22.650373,113.830696,22.650873,113.8312,5
97129,22.650373,113.8312,22.650873,113.8317,2
97130,22.650373,113.8317,22.650873,113.83221,1
97131,22.650373,113.83221,22.650873,113.83271,1
97132,22.650373,113.83271,22.650873,113.83321,5
97756,22.650373,114.14692,22.650873,114.14742,1
97761,22.650373,114.14944,22.650873,114.14994,1
97762,22.650373,114.14994,22.650873,114.150444,1
98210,22.649874,113.81408,22.650373,113.81458,29
98211,22.649874,113.81458,22.650373,113.81509,18
98214,22.649874,113.81609,22.650373,113.8166,8
98215,22.649874,113.8166,22.650373,113.8171,5
98220,22.649874,113.819115,22.650373,113.81962,2
98236,22.649874,113.82717,22.650373,113.827675,2
98237,22.649874,113.827675,22.650373,113.82818,3
98238,22.649874,113.82818,22.650373,113.82868,2
98239,22.649874,113.82868,22.650373,113.829185,1
98240,22.649874,113.829185,22.650373,113.82969,2
98242,22.649874,113.83019,22.650373,113.830696,1
98248,22.649874,113.83321,22.650373,113.83372,4
98638,22.649874,114.029594,22.650373,114.0301,1
98639,22.649874,114.0301,22.650373,114.0306,1
98667,22.649874,114.0442,22.650373,114.0447,1
98978,22.649874,114.2008,22.650373,114.2013,1
99325,22.649374,113.81408,22.649874,113.81458,1
99326,22.649374,113.81458,22.649874,113.81509,81
99329,22.649374,113.81609,22.649874,113.8166,1
99330,22.649374,113.8166,22.649874,113.8171,9
99332,22.649374,113.817604,22.649874,113.81811,1
99333,22.649374,113.81811,22.649874,113.81861,3
99334,22.649374,113.81861,22.649874,113.819115,1
99335,22.649374,113.819115,22.649874,113.81962,1
99347,22.649374,113.82516,22.649874,113.82566,1
99348,22.649374,113.82566,22.649874,113.826164,2
99349,22.649374,113.826164,22.649874,113.82667,5
99350,22.649374,113.82667,22.649874,113.82717,1
99351,22.649374,113.82717,22.649874,113.827675,1
99687,22.649374,113.99636,22.649874,113.996864,1
99696,22.649374,114.00089,22.649874,114.001396,1
99715,22.649374,114.01046,22.649874,114.01096,1
99728,22.649374,114.017006,22.649874,114.01751,1
99774,22.649374,114.04017,22.649874,114.04067,1
99800,22.649374,114.05326,22.649874,114.053764,1
99930,22.649374,114.11872,22.649874,114.119225,1
100441,22.648874,113.81458,22.649374,113.81509,19
100442,22.648874,113.81509,22.649374,113.81559,16
100444,22.648874,113.81609,22.649374,113.8166,6
100445,22.648874,113.8166,22.649374,113.8171,22
100446,22.648874,113.8171,22.649374,113.817604,7
100459,22.648874,113.82365,22.649374,113.82415,1
100460,22.648874,113.82415,22.649374,113.82465,2
100461,22.648874,113.82465,22.649374,113.82516,4
100477,22.648874,113.83271,22.649374,113.83321,10
100478,22.648874,113.83321,22.649374,113.83372,5
100840,22.648874,114.015495,22.649374,114.016,1
100921,22.648874,114.05628,22.649374,114.056786,1
100926,22.648874,114.0588,22.649374,114.0593,1
100928,22.648874,114.05981,22.649374,114.06031,1
100930,22.648874,114.060814,22.649374,114.06132,2
101114,22.648874,114.153465,22.649374,114.15397,1
101208,22.648874,114.2008,22.649374,114.2013,1
101209,22.648874,114.2013,22.649374,114.201805,1
101268,22.648874,114.23101,22.649374,114.231514,1
101557,22.648375,113.81509,22.648874,113.81559,17
101558,22.648375,113.81559,22.648874,113.81609,1
101559,22.648375,113.81609,22.648874,113.8166,1
101560,22.648375,113.8166,22.648874,113.8171,7
101561,22.648375,113.8171,22.648874,113.817604,34
101570,22.648375,113.82163,22.648874,113.822136,5
101571,22.648375,113.822136,22.648874,113.82264,1
101572,22.648375,113.82264,22.648874,113.82314,5
101573,22.648375,113.82314,22.648874,113.82365,7
101574,22.648375,113.82365,22.648874,113.82415,1
101576,22.648375,113.82465,22.648874,113.82516,3
101592,22.648375,113.83271,22.648874,113.83321,1
101593,22.648375,113.83321,22.648874,113.83372,2
101939,22.648375,114.00744,22.648874,114.00794,2
101942,22.648375,114.00895,22.648874,114.00945,1
101955,22.648375,114.015495,22.648874,114.016,1
101956,22.648375,114.016,22.648874,114.0165,1
101987,22.648375,114.03161,22.648874,114.03211,2
102044,22.648375,114.06031,22.648874,114.060814,1
102158,22.648375,114.117714,22.648874,114.11822,1
102323,22.648375,114.2008,22.648874,114.2013,1
102672,22.647875,113.81509,22.648375,113.81559,2
102673,22.647875,113.81559,22.648375,113.81609,3
102676,22.647875,113.8171,22.648375,113.817604,9
102677,22.647875,113.817604,22.648375,113.81811,6
102678,22.647875,113.81811,22.648375,113.81861,5
102679,22.647875,113.81861,22.648375,113.819115,1
102682,22.647875,113.82012,22.648375,113.820625,4
102683,22.647875,113.820625,22.648375,113.82113,9
102684,22.647875,113.82113,22.648375,113.82163,2
102686,22.647875,113.822136,22.648375,113.82264,2
102694,22.647875,113.826164,22.648375,113.82667,3
102707,22.647875,113.83271,22.648375,113.83321,1
103055,22.647875,114.00794,22.648375,114.008446,1
103145,22.647875,114.05326,22.648375,114.053764,1
103146,22.647875,114.053764,22.648375,114.05427,1
103398,22.647875,114.18066,22.648375,114.18116,1
103788,22.647375,113.81559,22.647875,113.81609,21
103789,22.647375,113.81609,22.647875,113.8166,2
103792,22.647375,113.817604,22.647875,113.81811,2
103793,22.647375,113.81811,22.647875,113.81861,1
103794,22.647375,113.81861,22.647875,113.819115,4
103795,22.647375,113.819115,22.647875,113.81962,4
103796,22.647375,113.81962,22.647875,113.82012,7
103797,22.647375,113.82012,22.647875,113.820625,3
104002,22.647375,113.92335,22.647875,113.92385,1
104168,22.647375,114.006935,22.647875,114.00744,1
104170,22.647375,114.00794,22.647875,114.008446,1
104224,22.647375,114.03513,22.647875,114.03564,1
104353,22.647375,114.10009,22.647875,114.10059,1
104903,22.646875,113.81559,22.647375,113.81609,21
104904,22.646875,113.81609,22.647375,113.8166,58
104909,22.646875,113.81861,22.647375,113.819115,2
104910,22.646875,113.819115,22.647375,113.81962,5
104912,22.646875,113.82012,22.647375,113.820625,3
104928,22.646875,113.82818,22.647375,113.82868,1
104937,22.646875,113.83271,22.647375,113.83321,1
104939,22.646875,113.83372,22.647375,113.83422,1
104994,22.646875,113.86141,22.647375,113.861916,1
105106,22.646875,113.91781,22.647375,113.91831,1
105402,22.646875,114.06686,22.647375,114.06736,1
105510,22.646875,114.12124,22.647375,114.12174,1
105557,22.646875,114.144905,22.647375,114.14541,1
106019,22.646376,113.81609,22.646875,113.8166,31
106020,22.646376,113.8166,22.646875,113.8171,3
106023,22.646376,113.81811,22.646875,113.81861,4
106024,22.646376,113.81861,22.646875,113.819115,3
106027,22.646376,113.82012,22.646875,113.820625,2
106028,22.646376,113.820625,22.646875,113.82113,2
106395,22.646376,114.005424,22.646875,114.00593,1
106410,22.646376,114.01298,22.646875,114.01348,1
106625,22.646376,114.12124,22.646875,114.12174,1
106763,22.646376,114.19073,22.646875,114.19123,1
107129,22.645876,113.813576,22.646376,113.81408,1
107134,22.645876,113.81609,22.646376,113.8166,5
107135,22.645876,113.8166,22.646376,113.8171,6
107136,22.645876,113.8171,22.646376,113.817604,1
107138,22.645876,113.81811,22.646376,113.81861,2
107139,22.645876,113.81861,22.646376,113.819115,2
107140,22.645876,113.819115,22.646376,113.81962,2
107141,22.645876,113.81962,22.646376,113.82012,3
107142,22.645876,113.82012,22.646376,113.820625,1
107159,22.645876,113.82868,22.646376,113.829185,1
107170,22.645876,113.83422,22.646376,113.834724,1
107546,22.645876,114.02355,22.646376,114.024055,2
107572,22.645876,114.036644,22.646376,114.03715,1
107916,22.645876,114.20986,22.646376,114.210365,1
108250,22.645376,113.8166,22.645876,113.8171,2
108251,22.645376,113.8171,22.645876,113.817604,1
108253,22.645376,113.81811,22.645876,113.81861,1
108254,22.645376,113.81861,22.645876,113.819115,2
108285,22.645376,113.83422,22.645876,113.834724,1
108447,22.645376,113.915794,22.645876,113.9163,1
108638,22.645376,114.01197,22.645876,114.012474,1
108666,22.645376,114.02607,22.645876,114.02657,1
108741,22.645376,114.063835,22.645876,114.06434,1
108767,22.645376,114.07693,22.645876,114.07743,1
109011,22.645376,114.19979,22.645876,114.200294,1
109369,22.644876,113.81861,22.645376,113.819115,1
109393,22.644876,113.830696,22.645376,113.8312,1
109401,22.644876,113.834724,22.645376,113.83523,2
